match_id,season,date,time,stage,round,home_team,home_country,away_team,away_country,home_goals,away_goals,regulation_home_goals,regulation_away_goals,half_time_home_goals,half_time_away_goals,shootout_home_goals,shootout_away_goals,extra_time,penalty_shootout,result_90,result_final,shootout_winner,raw_match,source_file,source_line
UCL_2011_0107,2011/12,2012-03-07,20:45,Round of 16,Round of 16,APOEL Nikosia,CYP,Olympique Lyonnais,FRA,4,3,1,0,1,0,1,0,True,True,H,H,H,"20:45  APOEL Nikosia (CYP)     v Olympique Lyonnais (FRA)  4-3 pen. 1-0 a.e.t. (1-0, 1-0)",UCL 2011.txt,194
UCL_2011_0108,2011/12,2012-03-07,,Round of 16,Round of 16,FC Barcelona,ESP,Bayer Leverkusen,GER,7,1,7,1,2,0,,,False,False,H,H,,FC Barcelona (ESP)      v Bayer Leverkusen (GER)   7-1 (2-0),UCL 2011.txt,195
UCL_2011_0109,2011/12,2012-03-13,20:45,Round of 16,Round of 16,Bayern München,GER,FC Basel 1893,SUI,7,0,7,0,3,0,,,False,False,H,H,,20:45  Bayern München (GER)    v FC Basel 1893 (SUI)      7-0 (3-0),UCL 2011.txt,197
UCL_2011_0110,2011/12,2012-03-13,,Round of 16,Round of 16,Inter,ITA,Olympique Marseille,FRA,2,1,2,1,0,0,,,False,False,H,H,,Inter (ITA)             v Olympique Marseille (FRA)  2-1 (0-0),UCL 2011.txt,198
UCL_2011_0111,2011/12,2012-03-14,20:45,Round of 16,Round of 16,Chelsea FC,ENG,SSC Napoli,ITA,4,1,3,1,1,0,,,True,False,H,H,,"20:45  Chelsea FC (ENG)        v SSC Napoli (ITA)         4-1 a.e.t. (3-1, 1-0)",UCL 2011.txt,200
UCL_2011_0112,2011/12,2012-03-14,,Round of 16,Round of 16,Real Madrid,ESP,CSKA Moskva,RUS,4,1,4,1,1,0,,,False,False,H,H,,Real Madrid (ESP)       v CSKA Moskva (RUS)        4-1 (1-0),UCL 2011.txt,201
UCL_2011_0113,2011/12,2012-03-27,20:45,Quarterfinals,Quarterfinals,APOEL Nikosia,CYP,Real Madrid,ESP,0,3,0,3,0,0,,,False,False,A,A,,20:45  APOEL Nikosia (CYP)     v Real Madrid (ESP)        0-3 (0-0),UCL 2011.txt,206
UCL_2011_0114,2011/12,2012-03-27,,Quarterfinals,Quarterfinals,SL Benfica,POR,Chelsea FC,ENG,0,1,0,1,0,0,,,False,False,A,A,,SL Benfica (POR)        v Chelsea FC (ENG)         0-1 (0-0),UCL 2011.txt,207
UCL_2011_0115,2011/12,2012-03-28,20:45,Quarterfinals,Quarterfinals,Olympique Marseille,FRA,Bayern München,GER,0,2,0,2,0,1,,,False,False,A,A,,20:45  Olympique Marseille (FRA) v Bayern München (GER)     0-2 (0-1),UCL 2011.txt,209
UCL_2011_0116,2011/12,2012-03-28,,Quarterfinals,Quarterfinals,AC Milan,ITA,FC Barcelona,ESP,0,0,0,0,,,,,False,False,D,D,,AC Milan (ITA)          v FC Barcelona (ESP)       0-0,UCL 2011.txt,210
UCL_2011_0117,2011/12,2012-04-03,20:45,Quarterfinals,Quarterfinals,Bayern München,GER,Olympique Marseille,FRA,2,0,2,0,2,0,,,False,False,H,H,,20:45  Bayern München (GER)    v Olympique Marseille (FRA)  2-0 (2-0),UCL 2011.txt,212
UCL_2011_0118,2011/12,2012-04-03,,Quarterfinals,Quarterfinals,FC Barcelona,ESP,AC Milan,ITA,3,1,3,1,2,1,,,False,False,H,H,,FC Barcelona (ESP)      v AC Milan (ITA)           3-1 (2-1),UCL 2011.txt,213
UCL_2011_0119,2011/12,2012-04-04,20:45,Quarterfinals,Quarterfinals,Real Madrid,ESP,APOEL Nikosia,CYP,5,2,5,2,2,0,,,False,False,H,H,,20:45  Real Madrid (ESP)       v APOEL Nikosia (CYP)      5-2 (2-0),UCL 2011.txt,215
UCL_2011_0120,2011/12,2012-04-04,,Quarterfinals,Quarterfinals,Chelsea FC,ENG,SL Benfica,POR,2,1,2,1,1,0,,,False,False,H,H,,Chelsea FC (ENG)        v SL Benfica (POR)         2-1 (1-0),UCL 2011.txt,216
UCL_2011_0121,2011/12,2012-04-17,20:45,Semifinals,Semifinals,Bayern München,GER,Real Madrid,ESP,2,1,2,1,1,0,,,False,False,H,H,,20:45  Bayern München (GER)    v Real Madrid (ESP)        2-1 (1-0),UCL 2011.txt,221
UCL_2011_0122,2011/12,2012-04-18,20:45,Semifinals,Semifinals,Chelsea FC,ENG,FC Barcelona,ESP,1,0,1,0,1,0,,,False,False,H,H,,20:45  Chelsea FC (ENG)        v FC Barcelona (ESP)       1-0 (1-0),UCL 2011.txt,223
UCL_2011_0123,2011/12,2012-04-24,20:45,Semifinals,Semifinals,FC Barcelona,ESP,Chelsea FC,ENG,2,2,2,2,2,1,,,False,False,D,D,,20:45  FC Barcelona (ESP)      v Chelsea FC (ENG)         2-2 (2-1),UCL 2011.txt,225
UCL_2011_0124,2011/12,2012-04-25,20:45,Semifinals,Semifinals,Real Madrid,ESP,Bayern München,GER,1,3,2,1,2,1,2,1,True,True,H,H,H,"20:45  Real Madrid (ESP)       v Bayern München (GER)     1-3 pen. 2-1 a.e.t. (2-1, 2-1)",UCL 2011.txt,227
UCL_2011_0125,2011/12,2012-05-19,20:45,Final,Final,Bayern München,GER,Chelsea FC,ENG,3,4,1,1,0,0,1,1,True,True,D,A,A,"20:45  Bayern München (GER)    v Chelsea FC (ENG)         3-4 pen. 1-1 a.e.t. (1-1, 0-0)",UCL 2011.txt,232
UCL_2012_0001,2012/13,2012-09-18,20:45,Group,Group A,Paris Saint-Germain,FRA,Dinamo Kiev,UKR,4,1,4,1,3,0,,,False,False,H,H,,20:45  Paris Saint-Germain (FRA) v Dinamo Kiev (UKR)        4-1 (3-0),UCL 2012.txt,11
UCL_2012_0002,2012/13,2012-09-18,,Group,Group A,Dinamo Zagreb,CRO,FC Porto,POR,0,2,0,2,0,1,,,False,False,A,A,,Dinamo Zagreb (CRO)     v FC Porto (POR)           0-2 (0-1),UCL 2012.txt,12
UCL_2012_0003,2012/13,2012-10-03,20:45,Group,Group A,FC Porto,POR,Paris Saint-Germain,FRA,1,0,1,0,0,0,,,False,False,H,H,,20:45  FC Porto (POR)          v Paris Saint-Germain (FRA)  1-0 (0-0),UCL 2012.txt,14
UCL_2012_0004,2012/13,2012-10-03,,Group,Group A,Dinamo Kiev,UKR,Dinamo Zagreb,CRO,2,0,2,0,2,0,,,False,False,H,H,,Dinamo Kiev (UKR)       v Dinamo Zagreb (CRO)      2-0 (2-0),UCL 2012.txt,15
UCL_2012_0005,2012/13,2012-10-24,20:45,Group,Group A,FC Porto,POR,Dinamo Kiev,UKR,3,2,3,2,2,1,,,False,False,H,H,,20:45  FC Porto (POR)          v Dinamo Kiev (UKR)        3-2 (2-1),UCL 2012.txt,17
UCL_2012_0006,2012/13,2012-10-24,,Group,Group A,Dinamo Zagreb,CRO,Paris Saint-Germain,FRA,0,2,0,2,0,2,,,False,False,A,A,,Dinamo Zagreb (CRO)     v Paris Saint-Germain (FRA)  0-2 (0-2),UCL 2012.txt,18
UCL_2012_0007,2012/13,2012-11-06,20:45,Group,Group A,Dinamo Kiev,UKR,FC Porto,POR,0,0,0,0,,,,,False,False,D,D,,20:45  Dinamo Kiev (UKR)       v FC Porto (POR)           0-0,UCL 2012.txt,20
UCL_2012_0008,2012/13,2012-11-06,,Group,Group A,Paris Saint-Germain,FRA,Dinamo Zagreb,CRO,4,0,4,0,1,0,,,False,False,H,H,,Paris Saint-Germain (FRA) v Dinamo Zagreb (CRO)      4-0 (1-0),UCL 2012.txt,21
UCL_2012_0009,2012/13,2012-11-21,20:45,Group,Group A,Dinamo Kiev,UKR,Paris Saint-Germain,FRA,0,2,0,2,0,1,,,False,False,A,A,,20:45  Dinamo Kiev (UKR)       v Paris Saint-Germain (FRA)  0-2 (0-1),UCL 2012.txt,23
UCL_2012_0010,2012/13,2012-11-21,,Group,Group A,FC Porto,POR,Dinamo Zagreb,CRO,3,0,3,0,1,0,,,False,False,H,H,,FC Porto (POR)          v Dinamo Zagreb (CRO)      3-0 (1-0),UCL 2012.txt,24
UCL_2012_0011,2012/13,2012-12-04,20:45,Group,Group A,Paris Saint-Germain,FRA,FC Porto,POR,2,1,2,1,1,1,,,False,False,H,H,,20:45  Paris Saint-Germain (FRA) v FC Porto (POR)           2-1 (1-1),UCL 2012.txt,26
UCL_2012_0012,2012/13,2012-12-04,,Group,Group A,Dinamo Zagreb,CRO,Dinamo Kiev,UKR,1,1,1,1,0,1,,,False,False,D,D,,Dinamo Zagreb (CRO)     v Dinamo Kiev (UKR)        1-1 (0-1),UCL 2012.txt,27
UCL_2012_0013,2012/13,2013-09-18,20:45,Group,Group B,Olympiakos Piraeus,GRE,FC Schalke 04,GER,1,2,1,2,0,1,,,False,False,A,A,,20:45  Olympiakos Piraeus (GRE) v FC Schalke 04 (GER)      1-2 (0-1),UCL 2012.txt,32
UCL_2012_0014,2012/13,2013-09-18,,Group,Group B,Montpellier HSC,FRA,Arsenal FC,ENG,1,2,1,2,1,2,,,False,False,A,A,,Montpellier HSC (FRA)   v Arsenal FC (ENG)         1-2 (1-2),UCL 2012.txt,33
UCL_2012_0015,2012/13,2013-10-03,20:45,Group,Group B,Arsenal FC,ENG,Olympiakos Piraeus,GRE,3,1,3,1,1,1,,,False,False,H,H,,20:45  Arsenal FC (ENG)        v Olympiakos Piraeus (GRE)  3-1 (1-1),UCL 2012.txt,35
UCL_2012_0016,2012/13,2013-10-03,,Group,Group B,FC Schalke 04,GER,Montpellier HSC,FRA,2,2,2,2,1,1,,,False,False,D,D,,FC Schalke 04 (GER)     v Montpellier HSC (FRA)    2-2 (1-1),UCL 2012.txt,36
UCL_2012_0017,2012/13,2013-10-24,20:45,Group,Group B,Arsenal FC,ENG,FC Schalke 04,GER,0,2,0,2,0,0,,,False,False,A,A,,20:45  Arsenal FC (ENG)        v FC Schalke 04 (GER)      0-2 (0-0),UCL 2012.txt,38
UCL_2012_0018,2012/13,2013-10-24,,Group,Group B,Montpellier HSC,FRA,Olympiakos Piraeus,GRE,1,2,1,2,0,0,,,False,False,A,A,,Montpellier HSC (FRA)   v Olympiakos Piraeus (GRE)  1-2 (0-0),UCL 2012.txt,39
UCL_2012_0019,2012/13,2013-11-06,20:45,Group,Group B,FC Schalke 04,GER,Arsenal FC,ENG,2,2,2,2,1,2,,,False,False,D,D,,20:45  FC Schalke 04 (GER)     v Arsenal FC (ENG)         2-2 (1-2),UCL 2012.txt,41
UCL_2012_0020,2012/13,2013-11-06,,Group,Group B,Olympiakos Piraeus,GRE,Montpellier HSC,FRA,3,1,3,1,1,0,,,False,False,H,H,,Olympiakos Piraeus (GRE) v Montpellier HSC (FRA)    3-1 (1-0),UCL 2012.txt,42
UCL_2012_0021,2012/13,2013-11-21,20:45,Group,Group B,FC Schalke 04,GER,Olympiakos Piraeus,GRE,1,0,1,0,0,0,,,False,False,H,H,,20:45  FC Schalke 04 (GER)     v Olympiakos Piraeus (GRE)  1-0 (0-0),UCL 2012.txt,44
UCL_2012_0022,2012/13,2013-11-21,,Group,Group B,Arsenal FC,ENG,Montpellier HSC,FRA,2,0,2,0,0,0,,,False,False,H,H,,Arsenal FC (ENG)        v Montpellier HSC (FRA)    2-0 (0-0),UCL 2012.txt,45
UCL_2012_0023,2012/13,2013-12-04,20:45,Group,Group B,Olympiakos Piraeus,GRE,Arsenal FC,ENG,2,1,2,1,0,1,,,False,False,H,H,,20:45  Olympiakos Piraeus (GRE) v Arsenal FC (ENG)         2-1 (0-1),UCL 2012.txt,47
UCL_2012_0024,2012/13,2013-12-04,,Group,Group B,Montpellier HSC,FRA,FC Schalke 04,GER,1,1,1,1,0,0,,,False,False,D,D,,Montpellier HSC (FRA)   v FC Schalke 04 (GER)      1-1 (0-0),UCL 2012.txt,48
UCL_2012_0025,2012/13,2014-09-18,20:45,Group,Group C,AC Milan,ITA,RSC Anderlecht,BEL,0,0,0,0,,,,,False,False,D,D,,20:45  AC Milan (ITA)          v RSC Anderlecht (BEL)     0-0,UCL 2012.txt,53
UCL_2012_0026,2012/13,2014-09-18,,Group,Group C,Málaga CF,ESP,Zenit St. Petersburg,RUS,3,0,3,0,2,0,,,False,False,H,H,,Málaga CF (ESP)         v Zenit St. Petersburg (RUS)  3-0 (2-0),UCL 2012.txt,54
UCL_2012_0027,2012/13,2014-10-03,18:00,Group,Group C,Zenit St. Petersburg,RUS,AC Milan,ITA,2,3,2,3,1,2,,,False,False,A,A,,18:00  Zenit St. Petersburg (RUS) v AC Milan (ITA)           2-3 (1-2),UCL 2012.txt,56
UCL_2012_0028,2012/13,2014-10-03,20:45,Group,Group C,RSC Anderlecht,BEL,Málaga CF,ESP,0,3,0,3,0,1,,,False,False,A,A,,20:45  RSC Anderlecht (BEL)    v Málaga CF (ESP)          0-3 (0-1),UCL 2012.txt,57
UCL_2012_0029,2012/13,2014-10-24,18:00,Group,Group C,Zenit St. Petersburg,RUS,RSC Anderlecht,BEL,1,0,1,0,0,0,,,False,False,H,H,,18:00  Zenit St. Petersburg (RUS) v RSC Anderlecht (BEL)     1-0 (0-0),UCL 2012.txt,59
UCL_2012_0030,2012/13,2014-10-24,20:45,Group,Group C,Málaga CF,ESP,AC Milan,ITA,1,0,1,0,0,0,,,False,False,H,H,,20:45  Málaga CF (ESP)         v AC Milan (ITA)           1-0 (0-0),UCL 2012.txt,60
UCL_2012_0031,2012/13,2014-11-06,20:45,Group,Group C,RSC Anderlecht,BEL,Zenit St. Petersburg,RUS,1,0,1,0,1,0,,,False,False,H,H,,20:45  RSC Anderlecht (BEL)    v Zenit St. Petersburg (RUS)  1-0 (1-0),UCL 2012.txt,62
UCL_2012_0032,2012/13,2014-11-06,,Group,Group C,AC Milan,ITA,Málaga CF,ESP,1,1,1,1,0,1,,,False,False,D,D,,AC Milan (ITA)          v Málaga CF (ESP)          1-1 (0-1),UCL 2012.txt,63
UCL_2012_0033,2012/13,2014-11-21,18:00,Group,Group C,Zenit St. Petersburg,RUS,Málaga CF,ESP,2,2,2,2,0,2,,,False,False,D,D,,18:00  Zenit St. Petersburg (RUS) v Málaga CF (ESP)          2-2 (0-2),UCL 2012.txt,65
UCL_2012_0034,2012/13,2014-11-21,20:45,Group,Group C,RSC Anderlecht,BEL,AC Milan,ITA,1,3,1,3,0,0,,,False,False,A,A,,20:45  RSC Anderlecht (BEL)    v AC Milan (ITA)           1-3 (0-0),UCL 2012.txt,66
UCL_2012_0035,2012/13,2014-12-04,20:45,Group,Group C,AC Milan,ITA,Zenit St. Petersburg,RUS,0,1,0,1,0,1,,,False,False,A,A,,20:45  AC Milan (ITA)          v Zenit St. Petersburg (RUS)  0-1 (0-1),UCL 2012.txt,68
UCL_2012_0036,2012/13,2014-12-04,,Group,Group C,Málaga CF,ESP,RSC Anderlecht,BEL,2,2,2,2,1,0,,,False,False,D,D,,Málaga CF (ESP)         v RSC Anderlecht (BEL)     2-2 (1-0),UCL 2012.txt,69
UCL_2012_0037,2012/13,2015-09-18,20:45,Group,Group D,Real Madrid,ESP,Manchester City,ENG,3,2,3,2,0,0,,,False,False,H,H,,20:45  Real Madrid (ESP)       v Manchester City (ENG)    3-2 (0-0),UCL 2012.txt,74
UCL_2012_0038,2012/13,2015-09-18,,Group,Group D,Borussia Dortmund,GER,AFC Ajax,NED,1,0,1,0,0,0,,,False,False,H,H,,Borussia Dortmund (GER) v AFC Ajax (NED)           1-0 (0-0),UCL 2012.txt,75
UCL_2012_0039,2012/13,2015-10-03,20:45,Group,Group D,AFC Ajax,NED,Real Madrid,ESP,1,4,1,4,0,1,,,False,False,A,A,,20:45  AFC Ajax (NED)          v Real Madrid (ESP)        1-4 (0-1),UCL 2012.txt,77
UCL_2012_0040,2012/13,2015-10-03,,Group,Group D,Manchester City,ENG,Borussia Dortmund,GER,1,1,1,1,0,0,,,False,False,D,D,,Manchester City (ENG)   v Borussia Dortmund (GER)  1-1 (0-0),UCL 2012.txt,78
UCL_2012_0041,2012/13,2015-10-24,20:45,Group,Group D,AFC Ajax,NED,Manchester City,ENG,3,1,3,1,1,1,,,False,False,H,H,,20:45  AFC Ajax (NED)          v Manchester City (ENG)    3-1 (1-1),UCL 2012.txt,80
UCL_2012_0042,2012/13,2015-10-24,,Group,Group D,Borussia Dortmund,GER,Real Madrid,ESP,2,1,2,1,1,1,,,False,False,H,H,,Borussia Dortmund (GER) v Real Madrid (ESP)        2-1 (1-1),UCL 2012.txt,81
UCL_2012_0043,2012/13,2015-11-06,20:45,Group,Group D,Manchester City,ENG,AFC Ajax,NED,2,2,2,2,1,2,,,False,False,D,D,,20:45  Manchester City (ENG)   v AFC Ajax (NED)           2-2 (1-2),UCL 2012.txt,83
UCL_2012_0044,2012/13,2015-11-06,,Group,Group D,Real Madrid,ESP,Borussia Dortmund,GER,2,2,2,2,1,2,,,False,False,D,D,,Real Madrid (ESP)       v Borussia Dortmund (GER)  2-2 (1-2),UCL 2012.txt,84
UCL_2012_0045,2012/13,2015-11-21,20:45,Group,Group D,Manchester City,ENG,Real Madrid,ESP,1,1,1,1,0,1,,,False,False,D,D,,20:45  Manchester City (ENG)   v Real Madrid (ESP)        1-1 (0-1),UCL 2012.txt,86
UCL_2012_0046,2012/13,2015-11-21,,Group,Group D,AFC Ajax,NED,Borussia Dortmund,GER,1,4,1,4,0,3,,,False,False,A,A,,AFC Ajax (NED)          v Borussia Dortmund (GER)  1-4 (0-3),UCL 2012.txt,87
UCL_2012_0047,2012/13,2015-12-04,20:45,Group,Group D,Real Madrid,ESP,AFC Ajax,NED,4,1,4,1,2,0,,,False,False,H,H,,20:45  Real Madrid (ESP)       v AFC Ajax (NED)           4-1 (2-0),UCL 2012.txt,89
UCL_2012_0048,2012/13,2015-12-04,,Group,Group D,Borussia Dortmund,GER,Manchester City,ENG,1,0,1,0,0,0,,,False,False,H,H,,Borussia Dortmund (GER) v Manchester City (ENG)    1-0 (0-0),UCL 2012.txt,90
UCL_2012_0049,2012/13,2016-09-19,20:45,Group,Group E,Chelsea FC,ENG,Juventus,ITA,2,2,2,2,2,1,,,False,False,D,D,,20:45  Chelsea FC (ENG)        v Juventus (ITA)           2-2 (2-1),UCL 2012.txt,95
UCL_2012_0050,2012/13,2016-09-19,,Group,Group E,Shakhtar Donetsk,UKR,FC Nordsjælland,DEN,2,0,2,0,1,0,,,False,False,H,H,,Shakhtar Donetsk (UKR)  v FC Nordsjælland (DEN)    2-0 (1-0),UCL 2012.txt,96
UCL_2012_0051,2012/13,2016-10-02,20:45,Group,Group E,Juventus,ITA,Shakhtar Donetsk,UKR,1,1,1,1,1,1,,,False,False,D,D,,20:45  Juventus (ITA)          v Shakhtar Donetsk (UKR)   1-1 (1-1),UCL 2012.txt,98
UCL_2012_0052,2012/13,2016-10-02,,Group,Group E,FC Nordsjælland,DEN,Chelsea FC,ENG,0,4,0,4,0,1,,,False,False,A,A,,FC Nordsjælland (DEN)   v Chelsea FC (ENG)         0-4 (0-1),UCL 2012.txt,99
UCL_2012_0053,2012/13,2016-10-23,20:45,Group,Group E,Shakhtar Donetsk,UKR,Chelsea FC,ENG,2,1,2,1,1,0,,,False,False,H,H,,20:45  Shakhtar Donetsk (UKR)  v Chelsea FC (ENG)         2-1 (1-0),UCL 2012.txt,101
UCL_2012_0054,2012/13,2016-10-23,,Group,Group E,FC Nordsjælland,DEN,Juventus,ITA,1,1,1,1,0,0,,,False,False,D,D,,FC Nordsjælland (DEN)   v Juventus (ITA)           1-1 (0-0),UCL 2012.txt,102
UCL_2012_0055,2012/13,2016-11-07,20:45,Group,Group E,Chelsea FC,ENG,Shakhtar Donetsk,UKR,3,2,3,2,2,1,,,False,False,H,H,,20:45  Chelsea FC (ENG)        v Shakhtar Donetsk (UKR)   3-2 (2-1),UCL 2012.txt,104
UCL_2012_0056,2012/13,2016-11-07,,Group,Group E,Juventus,ITA,FC Nordsjælland,DEN,4,0,4,0,3,0,,,False,False,H,H,,Juventus (ITA)          v FC Nordsjælland (DEN)    4-0 (3-0),UCL 2012.txt,105
UCL_2012_0057,2012/13,2016-11-20,20:45,Group,Group E,Juventus,ITA,Chelsea FC,ENG,3,0,3,0,1,0,,,False,False,H,H,,20:45  Juventus (ITA)          v Chelsea FC (ENG)         3-0 (1-0),UCL 2012.txt,107
UCL_2012_0058,2012/13,2016-11-20,,Group,Group E,FC Nordsjælland,DEN,Shakhtar Donetsk,UKR,2,5,2,5,2,2,,,False,False,A,A,,FC Nordsjælland (DEN)   v Shakhtar Donetsk (UKR)   2-5 (2-2),UCL 2012.txt,108
UCL_2012_0059,2012/13,2016-12-05,20:45,Group,Group E,Shakhtar Donetsk,UKR,Juventus,ITA,0,1,0,1,0,0,,,False,False,A,A,,20:45  Shakhtar Donetsk (UKR)  v Juventus (ITA)           0-1 (0-0),UCL 2012.txt,110
UCL_2012_0060,2012/13,2016-12-05,,Group,Group E,Chelsea FC,ENG,FC Nordsjælland,DEN,6,1,6,1,2,0,,,False,False,H,H,,Chelsea FC (ENG)        v FC Nordsjælland (DEN)    6-1 (2-0),UCL 2012.txt,111
UCL_2012_0061,2012/13,2017-09-19,20:45,Group,Group F,Bayern München,GER,Valencia CF,ESP,2,1,2,1,1,0,,,False,False,H,H,,20:45  Bayern München (GER)    v Valencia CF (ESP)        2-1 (1-0),UCL 2012.txt,116
UCL_2012_0062,2012/13,2017-09-19,,Group,Group F,Lille OSC,FRA,BATE Borisov,BLR,1,3,1,3,0,3,,,False,False,A,A,,Lille OSC (FRA)         v BATE Borisov (BLR)       1-3 (0-3),UCL 2012.txt,117
UCL_2012_0063,2012/13,2017-10-02,20:45,Group,Group F,Valencia CF,ESP,Lille OSC,FRA,2,0,2,0,1,0,,,False,False,H,H,,20:45  Valencia CF (ESP)       v Lille OSC (FRA)          2-0 (1-0),UCL 2012.txt,119
UCL_2012_0064,2012/13,2017-10-02,,Group,Group F,BATE Borisov,BLR,Bayern München,GER,3,1,3,1,1,0,,,False,False,H,H,,BATE Borisov (BLR)      v Bayern München (GER)     3-1 (1-0),UCL 2012.txt,120
UCL_2012_0065,2012/13,2017-10-23,20:45,Group,Group F,Lille OSC,FRA,Bayern München,GER,0,1,0,1,0,1,,,False,False,A,A,,20:45  Lille OSC (FRA)         v Bayern München (GER)     0-1 (0-1),UCL 2012.txt,122
UCL_2012_0066,2012/13,2017-10-23,,Group,Group F,BATE Borisov,BLR,Valencia CF,ESP,0,3,0,3,0,1,,,False,False,A,A,,BATE Borisov (BLR)      v Valencia CF (ESP)        0-3 (0-1),UCL 2012.txt,123
UCL_2012_0067,2012/13,2017-11-07,20:45,Group,Group F,Bayern München,GER,Lille OSC,FRA,6,1,6,1,5,0,,,False,False,H,H,,20:45  Bayern München (GER)    v Lille OSC (FRA)          6-1 (5-0),UCL 2012.txt,125
UCL_2012_0068,2012/13,2017-11-07,,Group,Group F,Valencia CF,ESP,BATE Borisov,BLR,4,2,4,2,2,0,,,False,False,H,H,,Valencia CF (ESP)       v BATE Borisov (BLR)       4-2 (2-0),UCL 2012.txt,126
UCL_2012_0069,2012/13,2017-11-20,18:00,Group,Group F,BATE Borisov,BLR,Lille OSC,FRA,0,2,0,2,0,2,,,False,False,A,A,,18:00  BATE Borisov (BLR)      v Lille OSC (FRA)          0-2 (0-2),UCL 2012.txt,128
UCL_2012_0070,2012/13,2017-11-20,20:45,Group,Group F,Valencia CF,ESP,Bayern München,GER,1,1,1,1,0,0,,,False,False,D,D,,20:45  Valencia CF (ESP)       v Bayern München (GER)     1-1 (0-0),UCL 2012.txt,129
UCL_2012_0071,2012/13,2017-12-05,20:45,Group,Group F,Lille OSC,FRA,Valencia CF,ESP,0,1,0,1,0,1,,,False,False,A,A,,20:45  Lille OSC (FRA)         v Valencia CF (ESP)        0-1 (0-1),UCL 2012.txt,131
UCL_2012_0072,2012/13,2017-12-05,,Group,Group F,Bayern München,GER,BATE Borisov,BLR,4,1,4,1,1,0,,,False,False,H,H,,Bayern München (GER)    v BATE Borisov (BLR)       4-1 (1-0),UCL 2012.txt,132
UCL_2012_0073,2012/13,2018-09-19,20:45,Group,Group G,FC Barcelona,ESP,Spartak Moskva,RUS,3,2,3,2,1,1,,,False,False,H,H,,20:45  FC Barcelona (ESP)      v Spartak Moskva (RUS)     3-2 (1-1),UCL 2012.txt,137
UCL_2012_0074,2012/13,2018-09-19,,Group,Group G,Celtic FC,SCO,SL Benfica,POR,0,0,0,0,,,,,False,False,D,D,,Celtic FC (SCO)         v SL Benfica (POR)         0-0,UCL 2012.txt,138
UCL_2012_0075,2012/13,2018-10-02,18:00,Group,Group G,Spartak Moskva,RUS,Celtic FC,SCO,2,3,2,3,1,1,,,False,False,A,A,,18:00  Spartak Moskva (RUS)    v Celtic FC (SCO)          2-3 (1-1),UCL 2012.txt,140
UCL_2012_0076,2012/13,2018-10-02,20:45,Group,Group G,SL Benfica,POR,FC Barcelona,ESP,0,2,0,2,0,1,,,False,False,A,A,,20:45  SL Benfica (POR)        v FC Barcelona (ESP)       0-2 (0-1),UCL 2012.txt,141
UCL_2012_0077,2012/13,2018-10-23,18:00,Group,Group G,Spartak Moskva,RUS,SL Benfica,POR,2,1,2,1,2,1,,,False,False,H,H,,18:00  Spartak Moskva (RUS)    v SL Benfica (POR)         2-1 (2-1),UCL 2012.txt,143
UCL_2012_0078,2012/13,2018-10-23,20:45,Group,Group G,FC Barcelona,ESP,Celtic FC,SCO,2,1,2,1,1,1,,,False,False,H,H,,20:45  FC Barcelona (ESP)      v Celtic FC (SCO)          2-1 (1-1),UCL 2012.txt,144
UCL_2012_0079,2012/13,2018-11-07,20:45,Group,Group G,SL Benfica,POR,Spartak Moskva,RUS,2,0,2,0,0,0,,,False,False,H,H,,20:45  SL Benfica (POR)        v Spartak Moskva (RUS)     2-0 (0-0),UCL 2012.txt,146
UCL_2012_0080,2012/13,2018-11-07,,Group,Group G,Celtic FC,SCO,FC Barcelona,ESP,2,1,2,1,1,0,,,False,False,H,H,,Celtic FC (SCO)         v FC Barcelona (ESP)       2-1 (1-0),UCL 2012.txt,147
UCL_2012_0081,2012/13,2018-11-20,18:00,Group,Group G,Spartak Moskva,RUS,FC Barcelona,ESP,0,3,0,3,0,3,,,False,False,A,A,,18:00  Spartak Moskva (RUS)    v FC Barcelona (ESP)       0-3 (0-3),UCL 2012.txt,149
UCL_2012_0082,2012/13,2018-11-20,20:45,Group,Group G,SL Benfica,POR,Celtic FC,SCO,2,1,2,1,1,1,,,False,False,H,H,,20:45  SL Benfica (POR)        v Celtic FC (SCO)          2-1 (1-1),UCL 2012.txt,150
UCL_2012_0083,2012/13,2018-12-05,20:45,Group,Group G,FC Barcelona,ESP,SL Benfica,POR,0,0,0,0,,,,,False,False,D,D,,20:45  FC Barcelona (ESP)      v SL Benfica (POR)         0-0,UCL 2012.txt,152
UCL_2012_0084,2012/13,2018-12-05,,Group,Group G,Celtic FC,SCO,Spartak Moskva,RUS,2,1,2,1,1,1,,,False,False,H,H,,Celtic FC (SCO)         v Spartak Moskva (RUS)     2-1 (1-1),UCL 2012.txt,153
UCL_2012_0085,2012/13,2019-09-19,20:45,Group,Group H,Manchester United,ENG,Galatasaray,TUR,1,0,1,0,1,0,,,False,False,H,H,,20:45  Manchester United (ENG) v Galatasaray (TUR)        1-0 (1-0),UCL 2012.txt,158
UCL_2012_0086,2012/13,2019-09-19,,Group,Group H,Sporting Braga,POR,CFR Cluj,ROU,0,2,0,2,0,2,,,False,False,A,A,,Sporting Braga (POR)    v CFR Cluj (ROU)           0-2 (0-2),UCL 2012.txt,159
